,place_full_name,place_name,Tweet_string,created_at_date,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
241,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
242,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
243,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
244,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
245,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
246,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
247,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
248,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
249,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
250,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
251,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
252,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
253,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
254,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want waixexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
255,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
256,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
257,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
258,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
259,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
260,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want wxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
261,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
262,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
263,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
264,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
265,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
266,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
267,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
268,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
269,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
270,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
271,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
272,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
273,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
274,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
275,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
276,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
277,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
278,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
279,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
280,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
281,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
282,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
283,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
284,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
285,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
286,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
287,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
288,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
289,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want waitxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
290,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
291,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
292,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
293,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
294,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
295,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
296,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
297,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
298,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
299,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
300,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
301,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
302,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
303,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
304,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
305,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want waitxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
306,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want wxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
307,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
308,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
309,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
310,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want toxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
311,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
312,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
313,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
314,,,xexxaa xexxa ruokday approach resourc tip xexxaxexxa xexxaxexxa mentalhealth ,2019-09-05,0,0,0,0,0,0,0,0,0,0
315,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
316,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
317,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
318,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
319,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
320,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont wantxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
321,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
322,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
323,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
324,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
325,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
326,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
327,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
328,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
329,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
330,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
331,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want txexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
332,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
333,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
334,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
335,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
336,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
337,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
338,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
339,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
340,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
341,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
342,,,find easier say yesnit hard say nonruokday,2019-09-05,0,0,0,0,0,0,0,0,0,0
343,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
344,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
345,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
346,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
347,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
348,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
349,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
350,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
351,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
352,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
353,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
354,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
355,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
356,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
357,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
358,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
359,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
360,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
361,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
362,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
363,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
364,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
365,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
366,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
367,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
368,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
369,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont wantxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
370,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
371,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
372,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
373,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
374,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
375,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
376,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want waitxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
377,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
378,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
379,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
380,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
381,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
382,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
383,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
384,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
385,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
386,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
387,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
388,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
389,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
390,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
391,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
392,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
393,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
394,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
395,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
396,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
397,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
398,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
399,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
400,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
401,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
402,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
403,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
404,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
405,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
406,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
407,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
408,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
409,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
410,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
411,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
412,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
413,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
414,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
415,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
416,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
417,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
418,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
419,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
420,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
421,,,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want toxexxa,2019-09-05,0,0,1,0,0,0,1,0,0,2
422,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
423,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
424,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
425,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
426,,,ruokday thursday septemb help peopl world might struggl gambl ask r u ok gamblinghelp ,2019-09-05,0,0,0,0,0,0,0,0,0,0
427,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
428,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
429,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
430,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
431,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
432,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-05,0,0,0,0,0,0,1,0,0,0
433,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
434,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-05,0,0,0,0,0,0,1,0,0,0
435,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
436,,,ruokday thursday septemb retweet tweet remind day info ask ruok,2019-09-05,0,0,0,0,0,0,0,0,0,0
437,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-04,0,0,0,0,0,0,1,0,0,0
438,,,ruokday septemb retweet remind day info help learn sign ask ruok,2019-09-04,0,0,0,0,0,0,1,0,0,0
439,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-04,0,0,0,0,0,0,1,0,0,0
440,,,ruokday septemb tweet remind day info help learn sign ask,2019-09-04,0,0,0,0,0,0,1,0,0,0
