,text,UniqueID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
278,ruokday septemb tweet remind day info help learn sign ask,278,0,0,0,0,0,0,1,0,0,0
279,ruokday septemb tweet remind day info help learn sign ask,279,0,0,0,0,0,0,1,0,0,0
280,ruokday thursday septemb retweet tweet remind day info ask ruok,280,0,0,0,0,0,0,0,0,0,0
281,ruokday thursday septemb retweet tweet remind day info ask ruok,281,0,0,0,0,0,0,0,0,0,0
282,ruokday thursday septemb retweet tweet remind day info ask ruok,282,0,0,0,0,0,0,0,0,0,0
283,ruokday septemb tweet remind day info help learn sign ask,283,0,0,0,0,0,0,1,0,0,0
284,ruokday septemb tweet remind day info help learn sign ask,284,0,0,0,0,0,0,1,0,0,0
285,ruokday septemb tweet remind day info help learn sign ask,285,0,0,0,0,0,0,1,0,0,0
286,ruokday septemb tweet remind day info help learn sign ask,286,0,0,0,0,0,0,1,0,0,0
287,ruokday thursday septemb retweet tweet remind day info ask ruok,287,0,0,0,0,0,0,0,0,0,0
288,ruokday septemb tweet remind day info help learn sign ask,288,0,0,0,0,0,0,1,0,0,0
289,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want waitxexxa,289,0,0,1,0,0,0,1,0,0,2
290,ruokday septemb tweet remind day info help learn sign ask,290,0,0,0,0,0,0,1,0,0,0
291,ruokday septemb tweet remind day info help learn sign ask,291,0,0,0,0,0,0,1,0,0,0
292,ruokday septemb tweet remind day info help learn sign ask,292,0,0,0,0,0,0,1,0,0,0
293,ruokday septemb tweet remind day info help learn sign ask,293,0,0,0,0,0,0,1,0,0,0
294,ruokday septemb tweet remind day info help learn sign ask,294,0,0,0,0,0,0,1,0,0,0
295,ruokday thursday septemb retweet tweet remind day info ask ruok,295,0,0,0,0,0,0,0,0,0,0
296,ruokday septemb tweet remind day info help learn sign ask,296,0,0,0,0,0,0,1,0,0,0
297,ruokday septemb tweet remind day info help learn sign ask,297,0,0,0,0,0,0,1,0,0,0
298,ruokday thursday septemb retweet tweet remind day info ask ruok,298,0,0,0,0,0,0,0,0,0,0
299,ruokday septemb tweet remind day info help learn sign ask,299,0,0,0,0,0,0,1,0,0,0
300,ruokday septemb tweet remind day info help learn sign ask,300,0,0,0,0,0,0,1,0,0,0
301,ruokday septemb tweet remind day info help learn sign ask,301,0,0,0,0,0,0,1,0,0,0
302,ruokday septemb tweet remind day info help learn sign ask,302,0,0,0,0,0,0,1,0,0,0
303,ruokday septemb retweet remind day info help learn sign ask ruok,303,0,0,0,0,0,0,1,0,0,0
304,ruokday septemb tweet remind day info help learn sign ask,304,0,0,0,0,0,0,1,0,0,0
305,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want waitxexxa,305,0,0,1,0,0,0,1,0,0,2
306,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want wxexxa,306,0,0,1,0,0,0,1,0,0,2
307,ruokday septemb tweet remind day info help learn sign ask,307,0,0,0,0,0,0,1,0,0,0
308,ruokday septemb tweet remind day info help learn sign ask,308,0,0,0,0,0,0,1,0,0,0
309,ruokday septemb tweet remind day info help learn sign ask,309,0,0,0,0,0,0,1,0,0,0
310,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want toxexxa,310,0,0,1,0,0,0,1,0,0,2
311,ruokday septemb tweet remind day info help learn sign ask,311,0,0,0,0,0,0,1,0,0,0
312,ruokday thursday septemb retweet tweet remind day info ask ruok,312,0,0,0,0,0,0,0,0,0,0
313,ruokday septemb tweet remind day info help learn sign ask,313,0,0,0,0,0,0,1,0,0,0
314,xexxaa xexxa ruokday approach resourc tip xexxaxexxa xexxaxexxa mentalhealth ,314,0,0,0,0,0,0,0,0,0,0
315,ruokday thursday septemb retweet tweet remind day info ask ruok,315,0,0,0,0,0,0,0,0,0,0
316,ruokday septemb tweet remind day info help learn sign ask,316,0,0,0,0,0,0,1,0,0,0
317,ruokday septemb tweet remind day info help learn sign ask,317,0,0,0,0,0,0,1,0,0,0
318,ruokday septemb tweet remind day info help learn sign ask,318,0,0,0,0,0,0,1,0,0,0
319,ruokday septemb tweet remind day info help learn sign ask,319,0,0,0,0,0,0,1,0,0,0
320,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont wantxexxa,320,0,0,1,0,0,0,1,0,0,2
321,ruokday septemb tweet remind day info help learn sign ask,321,0,0,0,0,0,0,1,0,0,0
322,ruokday septemb tweet remind day info help learn sign ask,322,0,0,0,0,0,0,1,0,0,0
323,ruokday septemb tweet remind day info help learn sign ask,323,0,0,0,0,0,0,1,0,0,0
324,ruokday septemb tweet remind day info help learn sign ask,324,0,0,0,0,0,0,1,0,0,0
325,ruokday septemb tweet remind day info help learn sign ask,325,0,0,0,0,0,0,1,0,0,0
326,ruokday septemb tweet remind day info help learn sign ask,326,0,0,0,0,0,0,1,0,0,0
327,ruokday thursday septemb retweet tweet remind day info ask ruok,327,0,0,0,0,0,0,0,0,0,0
328,ruokday thursday septemb retweet tweet remind day info ask ruok,328,0,0,0,0,0,0,0,0,0,0
329,ruokday thursday septemb retweet tweet remind day info ask ruok,329,0,0,0,0,0,0,0,0,0,0
330,ruokday thursday septemb retweet tweet remind day info ask ruok,330,0,0,0,0,0,0,0,0,0,0
331,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want txexxa,331,0,0,1,0,0,0,1,0,0,2
332,ruokday septemb tweet remind day info help learn sign ask,332,0,0,0,0,0,0,1,0,0,0
333,ruokday septemb tweet remind day info help learn sign ask,333,0,0,0,0,0,0,1,0,0,0
334,ruokday septemb tweet remind day info help learn sign ask,334,0,0,0,0,0,0,1,0,0,0
335,ruokday thursday septemb retweet tweet remind day info ask ruok,335,0,0,0,0,0,0,0,0,0,0
336,ruokday septemb tweet remind day info help learn sign ask,336,0,0,0,0,0,0,1,0,0,0
337,ruokday septemb tweet remind day info help learn sign ask,337,0,0,0,0,0,0,1,0,0,0
338,ruokday thursday septemb retweet tweet remind day info ask ruok,338,0,0,0,0,0,0,0,0,0,0
339,ruokday septemb tweet remind day info help learn sign ask,339,0,0,0,0,0,0,1,0,0,0
340,ruokday septemb tweet remind day info help learn sign ask,340,0,0,0,0,0,0,1,0,0,0
341,ruokday septemb retweet remind day info help learn sign ask ruok,341,0,0,0,0,0,0,1,0,0,0
342,find easier say yesnit hard say nonruokday,342,0,0,0,0,0,0,0,0,0,0
343,ruokday septemb tweet remind day info help learn sign ask,343,0,0,0,0,0,0,1,0,0,0
344,ruokday septemb tweet remind day info help learn sign ask,344,0,0,0,0,0,0,1,0,0,0
345,ruokday septemb retweet remind day info help learn sign ask ruok,345,0,0,0,0,0,0,1,0,0,0
346,ruokday thursday septemb retweet tweet remind day info ask ruok,346,0,0,0,0,0,0,0,0,0,0
347,ruokday septemb tweet remind day info help learn sign ask,347,0,0,0,0,0,0,1,0,0,0
348,ruokday septemb tweet remind day info help learn sign ask,348,0,0,0,0,0,0,1,0,0,0
349,ruokday septemb tweet remind day info help learn sign ask,349,0,0,0,0,0,0,1,0,0,0
350,ruokday septemb tweet remind day info help learn sign ask,350,0,0,0,0,0,0,1,0,0,0
351,ruokday septemb tweet remind day info help learn sign ask,351,0,0,0,0,0,0,1,0,0,0
352,ruokday septemb tweet remind day info help learn sign ask,352,0,0,0,0,0,0,1,0,0,0
353,ruokday septemb tweet remind day info help learn sign ask,353,0,0,0,0,0,0,1,0,0,0
354,ruokday septemb tweet remind day info help learn sign ask,354,0,0,0,0,0,0,1,0,0,0
355,ruokday septemb tweet remind day info help learn sign ask,355,0,0,0,0,0,0,1,0,0,0
356,ruokday thursday septemb retweet tweet remind day info ask ruok,356,0,0,0,0,0,0,0,0,0,0
357,ruokday septemb tweet remind day info help learn sign ask,357,0,0,0,0,0,0,1,0,0,0
358,ruokday septemb tweet remind day info help learn sign ask,358,0,0,0,0,0,0,1,0,0,0
359,ruokday thursday septemb retweet tweet remind day info ask ruok,359,0,0,0,0,0,0,0,0,0,0
360,ruokday septemb tweet remind day info help learn sign ask,360,0,0,0,0,0,0,1,0,0,0
361,ruokday septemb tweet remind day info help learn sign ask,361,0,0,0,0,0,0,1,0,0,0
362,ruokday thursday septemb retweet tweet remind day info ask ruok,362,0,0,0,0,0,0,0,0,0,0
363,ruokday septemb tweet remind day info help learn sign ask,363,0,0,0,0,0,0,1,0,0,0
364,ruokday septemb tweet remind day info help learn sign ask,364,0,0,0,0,0,0,1,0,0,0
365,ruokday septemb tweet remind day info help learn sign ask,365,0,0,0,0,0,0,1,0,0,0
366,ruokday septemb tweet remind day info help learn sign ask,366,0,0,0,0,0,0,1,0,0,0
367,ruokday septemb retweet remind day info help learn sign ask ruok,367,0,0,0,0,0,0,1,0,0,0
368,ruokday septemb tweet remind day info help learn sign ask,368,0,0,0,0,0,0,1,0,0,0
369,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont wantxexxa,369,0,0,1,0,0,0,1,0,0,2
370,ruokday septemb tweet remind day info help learn sign ask,370,0,0,0,0,0,0,1,0,0,0
371,ruokday thursday septemb retweet tweet remind day info ask ruok,371,0,0,0,0,0,0,0,0,0,0
372,ruokday septemb tweet remind day info help learn sign ask,372,0,0,0,0,0,0,1,0,0,0
373,ruokday septemb tweet remind day info help learn sign ask,373,0,0,0,0,0,0,1,0,0,0
374,ruokday septemb tweet remind day info help learn sign ask,374,0,0,0,0,0,0,1,0,0,0
375,ruokday septemb tweet remind day info help learn sign ask,375,0,0,0,0,0,0,1,0,0,0
376,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want waitxexxa,376,0,0,1,0,0,0,1,0,0,2
377,ruokday septemb tweet remind day info help learn sign ask,377,0,0,0,0,0,0,1,0,0,0
378,ruokday thursday septemb retweet tweet remind day info ask ruok,378,0,0,0,0,0,0,0,0,0,0
379,ruokday septemb retweet remind day info help learn sign ask ruok,379,0,0,0,0,0,0,1,0,0,0
380,ruokday thursday septemb retweet tweet remind day info ask ruok,380,0,0,0,0,0,0,0,0,0,0
381,ruokday thursday septemb retweet tweet remind day info ask ruok,381,0,0,0,0,0,0,0,0,0,0
382,ruokday septemb tweet remind day info help learn sign ask,382,0,0,0,0,0,0,1,0,0,0
383,ruokday septemb tweet remind day info help learn sign ask,383,0,0,0,0,0,0,1,0,0,0
384,ruokday septemb tweet remind day info help learn sign ask,384,0,0,0,0,0,0,1,0,0,0
385,ruokday septemb tweet remind day info help learn sign ask,385,0,0,0,0,0,0,1,0,0,0
386,ruokday septemb tweet remind day info help learn sign ask,386,0,0,0,0,0,0,1,0,0,0
387,ruokday thursday septemb retweet tweet remind day info ask ruok,387,0,0,0,0,0,0,0,0,0,0
388,ruokday septemb tweet remind day info help learn sign ask,388,0,0,0,0,0,0,1,0,0,0
389,ruokday septemb tweet remind day info help learn sign ask,389,0,0,0,0,0,0,1,0,0,0
390,ruokday thursday septemb retweet tweet remind day info ask ruok,390,0,0,0,0,0,0,0,0,0,0
391,ruokday septemb tweet remind day info help learn sign ask,391,0,0,0,0,0,0,1,0,0,0
392,ruokday septemb tweet remind day info help learn sign ask,392,0,0,0,0,0,0,1,0,0,0
393,ruokday septemb tweet remind day info help learn sign ask,393,0,0,0,0,0,0,1,0,0,0
394,ruokday septemb tweet remind day info help learn sign ask,394,0,0,0,0,0,0,1,0,0,0
395,ruokday septemb tweet remind day info help learn sign ask,395,0,0,0,0,0,0,1,0,0,0
396,ruokday thursday septemb retweet tweet remind day info ask ruok,396,0,0,0,0,0,0,0,0,0,0
397,ruokday septemb tweet remind day info help learn sign ask,397,0,0,0,0,0,0,1,0,0,0
398,ruokday thursday septemb retweet tweet remind day info ask ruok,398,0,0,0,0,0,0,0,0,0,0
399,ruokday septemb tweet remind day info help learn sign ask,399,0,0,0,0,0,0,1,0,0,0
400,ruokday thursday septemb retweet tweet remind day info ask ruok,400,0,0,0,0,0,0,0,0,0,0
401,ruokday thursday septemb retweet tweet remind day info ask ruok,401,0,0,0,0,0,0,0,0,0,0
402,ruokday septemb tweet remind day info help learn sign ask,402,0,0,0,0,0,0,1,0,0,0
403,ruokday thursday septemb retweet tweet remind day info ask ruok,403,0,0,0,0,0,0,0,0,0,0
404,ruokday thursday septemb retweet tweet remind day info ask ruok,404,0,0,0,0,0,0,0,0,0,0
405,ruokday thursday septemb retweet tweet remind day info ask ruok,405,0,0,0,0,0,0,0,0,0,0
406,ruokday thursday septemb retweet tweet remind day info ask ruok,406,0,0,0,0,0,0,0,0,0,0
407,ruokday thursday septemb retweet tweet remind day info ask ruok,407,0,0,0,0,0,0,0,0,0,0
408,ruokday thursday septemb retweet tweet remind day info ask ruok,408,0,0,0,0,0,0,0,0,0,0
409,ruokday septemb tweet remind day info help learn sign ask,409,0,0,0,0,0,0,1,0,0,0
410,ruokday thursday septemb retweet tweet remind day info ask ruok,410,0,0,0,0,0,0,0,0,0,0
411,ruokday septemb tweet remind day info help learn sign ask,411,0,0,0,0,0,0,1,0,0,0
412,ruokday thursday septemb retweet tweet remind day info ask ruok,412,0,0,0,0,0,0,0,0,0,0
413,ruokday thursday septemb retweet tweet remind day info ask ruok,413,0,0,0,0,0,0,0,0,0,0
414,ruokday septemb tweet remind day info help learn sign ask,414,0,0,0,0,0,0,1,0,0,0
415,ruokday septemb tweet remind day info help learn sign ask,415,0,0,0,0,0,0,1,0,0,0
416,ruokday septemb tweet remind day info help learn sign ask,416,0,0,0,0,0,0,1,0,0,0
417,ruokday septemb tweet remind day info help learn sign ask,417,0,0,0,0,0,0,1,0,0,0
418,ruokday septemb tweet remind day info help learn sign ask,418,0,0,0,0,0,0,1,0,0,0
419,ruokday thursday septemb retweet tweet remind day info ask ruok,419,0,0,0,0,0,0,0,0,0,0
420,ruokday septemb tweet remind day info help learn sign ask,420,0,0,0,0,0,0,1,0,0,0
421,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want toxexxa,421,0,0,1,0,0,0,1,0,0,2
422,ruokday septemb tweet remind day info help learn sign ask,422,0,0,0,0,0,0,1,0,0,0
423,ruokday thursday septemb retweet tweet remind day info ask ruok,423,0,0,0,0,0,0,0,0,0,0
424,ruokday thursday septemb retweet tweet remind day info ask ruok,424,0,0,0,0,0,0,0,0,0,0
425,ruokday septemb retweet remind day info help learn sign ask ruok,425,0,0,0,0,0,0,1,0,0,0
426,ruokday thursday septemb help peopl world might struggl gambl ask r u ok gamblinghelp ,426,0,0,0,0,0,0,0,0,0,0
427,ruokday thursday septemb retweet tweet remind day info ask ruok,427,0,0,0,0,0,0,0,0,0,0
428,ruokday septemb tweet remind day info help learn sign ask,428,0,0,0,0,0,0,1,0,0,0
429,ruokday thursday septemb retweet tweet remind day info ask ruok,429,0,0,0,0,0,0,0,0,0,0
430,ruokday septemb tweet remind day info help learn sign ask,430,0,0,0,0,0,0,1,0,0,0
431,ruokday thursday septemb retweet tweet remind day info ask ruok,431,0,0,0,0,0,0,0,0,0,0
432,ruokday septemb tweet remind day info help learn sign ask,432,0,0,0,0,0,0,1,0,0,0
433,ruokday thursday septemb retweet tweet remind day info ask ruok,433,0,0,0,0,0,0,0,0,0,0
434,ruokday septemb retweet remind day info help learn sign ask ruok,434,0,0,0,0,0,0,1,0,0,0
435,ruokday thursday septemb retweet tweet remind day info ask ruok,435,0,0,0,0,0,0,0,0,0,0
436,ruokday thursday septemb retweet tweet remind day info ask ruok,436,0,0,0,0,0,0,0,0,0,0
437,ruokday septemb tweet remind day info help learn sign ask,437,0,0,0,0,0,0,1,0,0,0
438,ruokday septemb retweet remind day info help learn sign ask ruok,438,0,0,0,0,0,0,1,0,0,0
439,ruokday septemb tweet remind day info help learn sign ask,439,0,0,0,0,0,0,1,0,0,0
440,ruokday septemb tweet remind day info help learn sign ask,440,0,0,0,0,0,0,1,0,0,0
441,ruokday septemb retweet remind day info help learn sign ask ruok,441,0,0,0,0,0,0,1,0,0,0
442,ruokday thursday septemb retweet tweet remind day info ask ruok,442,0,0,0,0,0,0,0,0,0,0
443,ruokday septemb tweet remind day info help learn sign ask,443,0,0,0,0,0,0,1,0,0,0
444,ruokday septemb tweet remind day info help learn sign ask,444,0,0,0,0,0,0,1,0,0,0
445,ruokday septemb tweet remind day info help learn sign ask,445,0,0,0,0,0,0,1,0,0,0
446,ruokday thursday septemb retweet tweet remind day info ask ruok,446,0,0,0,0,0,0,0,0,0,0
447,ruokday septemb retweet remind day info help learn sign ask ruok,447,0,0,0,0,0,0,1,0,0,0
448,ruokday septemb tweet remind day info help learn sign ask,448,0,0,0,0,0,0,1,0,0,0
449,ruokday thursday septemb retweet tweet remind day info ask ruok,449,0,0,0,0,0,0,0,0,0,0
450,ruokday thursday septemb retweet tweet remind day info ask ruok,450,0,0,0,0,0,0,0,0,0,0
451,ruokday septemb tweet remind day info help learn sign ask,451,0,0,0,0,0,0,1,0,0,0
452,ruokday septemb retweet remind day info help learn sign ask ruok,452,0,0,0,0,0,0,1,0,0,0
453,ruokday septemb tweet remind day info help learn sign ask,453,0,0,0,0,0,0,1,0,0,0
454,ruokday thursday septemb retweet tweet remind day info ask ruok,454,0,0,0,0,0,0,0,0,0,0
455,ruokday septemb retweet remind day info help learn sign ask ruok,455,0,0,0,0,0,0,1,0,0,0
456,ruokday septemb retweet remind day info help learn sign ask ruok,456,0,0,0,0,0,0,1,0,0,0
457,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want toxexxa,457,0,0,1,0,0,0,1,0,0,2
458,ruokday septemb retweet remind day info help learn sign ask ruok,458,0,0,0,0,0,0,1,0,0,0
459,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want toxexxa,459,0,0,1,0,0,0,1,0,0,2
460,ruokday septemb tweet remind day info help learn sign ask,460,0,0,0,0,0,0,1,0,0,0
461,ruokday septemb retweet remind day info help learn sign ask ruok,461,0,0,0,0,0,0,1,0,0,0
462,ruokday septemb retweet remind day info help learn sign ask ruok,462,0,0,0,0,0,0,1,0,0,0
463,ruokday septemb retweet remind day info help learn sign ask ruok,463,0,0,0,0,0,0,1,0,0,0
464,xexdxaxefxbxfthat want learn trust sign trust gut ask ruok septemb dont want toxexxa,464,0,0,1,0,0,0,1,0,0,2
465,ruokday septemb retweet remind day info help learn sign ask ruok,465,0,0,0,0,0,0,1,0,0,0
466,ruokday septemb tweet remind day info help learn sign ask,466,0,0,0,0,0,0,1,0,0,0
467,ruokday septemb retweet remind day info help learn sign ask ruok,467,0,0,0,0,0,0,1,0,0,0
468,ruokday septemb retweet remind day info help learn sign ask ruok,468,0,0,0,0,0,0,1,0,0,0
469,ruokday septemb tweet remind day info help learn sign ask,469,0,0,0,0,0,0,1,0,0,0
470,ruokday septemb retweet remind day info help learn sign ask ruok,470,0,0,0,0,0,0,1,0,0,0
471,ruokday septemb retweet remind day info help learn sign ask ruok,471,0,0,0,0,0,0,1,0,0,0
472,ruokday septemb tweet remind day info help learn sign ask,472,0,0,0,0,0,0,1,0,0,0
473,ruokday septemb retweet remind day info help learn sign ask ruok,473,0,0,0,0,0,0,1,0,0,0
474,ruokday septemb retweet remind day info help learn sign ask ruok,474,0,0,0,0,0,0,1,0,0,0
475,ruokday septemb retweet remind day info help learn sign ask ruok,475,0,0,0,0,0,0,1,0,0,0
476,ruokday septemb tweet remind day info help learn sign ask,476,0,0,0,0,0,0,1,0,0,0
477,ruokday septemb retweet remind day info help learn sign ask ruok,477,0,0,0,0,0,0,1,0,0,0
478,ruokday septemb retweet remind day info help learn sign ask ruok,478,0,0,0,0,0,0,1,0,0,0
479,proud work huge import project wexexxr excit new standard digit mental heaxexxa,479,0,1,0,0,1,0,1,0,0,2
480,australian age impact mental health issu ask someon okay could save lifexexxa,480,0,0,0,0,1,0,1,0,0,1
481,anyon struggl mental health everyon support network fall back onnnit import axexxa,481,0,1,0,0,0,1,0,1,0,0
482,ruokday nruokday njulianassang grave ill found unit nation symptom psycholog xexxa,482,1,0,1,2,1,3,1,2,0,2
483,ruokday nruokday njulianassang grave ill found unit nation symptom psycholog xexxa,483,1,0,1,2,1,3,1,2,0,2
484,ru ok day commit power convers listen without judgement donxexxt solut toxexxa,484,0,0,0,0,0,0,0,0,0,0
